Race	Labels
Black	['abaya', 'barbershop', 'toyshop', 'shoe shop', 'bookshop']
Black	['tobacco shop', 'Mexican hairless', 'Weimaraner', 'cowboy hat', 'vizsla']
Black	['sweatshirt', 'oboe', 'suit', 'Windsor tie', 'bulletproof vest']
Black	['academic gown', 'bow', 'academic gown', 'steel drum', 'vestment']
Black	['drum', 'crutch', 'unicycle', 'crash helmet', 'plunger']
Black	['torch', 'toucan', 'horizontal bar', 'parallel bars', 'abaya']
Black	['hornbill', 'honeycomb', 'cheetah', 'snow leopard', 'leopard']
Black	['electric ray', 'lab coat', 'cellular telephone', 'jean', 'iPod']
Black	['vacuum', 'academic gown', 'comic book', 'mortarboard', 'poncho']
Black	['sweatshirt', 'kimono', 'water bottle', 'pinwheel', 'plunger']
Black	['cowboy hat', 'cowboy hat', 'sombrero', 'ping-pong ball', 'plunger']
Black	['seat belt', 'academic gown', 'neck brace', 'military uniform', 'bearskin']
Black	['bulletproof vest', 'sarong', 'shopping cart', 'apron', 'cardigan']
Black	['shopping basket', 'Indian elephant', 'prison', 'tusker', 'milk can']
Black	['chain mail', 'Komodo dragon', 'agama', 'Gila monster', 'frilled lizard']
Black	['common iguana', 'shopping cart', 'shopping basket', 'Dutch oven', 'barber chair']
Black	['barbershop', 'bathing cap', 'toyshop', 'sombrero', 'racer']
Black	['military uniform', 'Weimaraner', 'American Staffordshire terrier', 'Staffordshire bullterrier', 'Great Dane']
Black	['Labrador retriever', 'chain saw', 'power drill', 'Dutch oven', 'lawn mower']
Black	['hammer', 'toilet tissue', 'sulphur-crested cockatoo', 'bath towel', 'miniskirt']
Black	['bonnet', 'Windsor tie', 'suit', 'oboe', 'bolo tie']
Black	['academic gown', 'Windsor tie', 'knee pad', 'Band Aid', 'punching bag']
Black	['Petri dish', 'book jacket', 'military uniform', 'comic book', 'jersey']
Black	['bulletproof vest', 'trombone', 'panpipe', 'cornet', 'bearskin']
Black	['shield', 'Indian cobra', 'bucket', 'swimming trunks', 'bathing cap']
Black	['bubble', 'paddle', 'toyshop', 'stretcher', 'bathing cap']
Black	['sunglasses', 'sweatshirt', 'tench', 'bulletproof vest', "potter's wheel"]
Black	['barracouta', 'catamaran', 'golfcart', 'trimaran', 'schooner']
Black	['dock', 'neck brace', 'lens cap', 'bow tie', 'Band Aid']
Black	['sunscreen', 'comic book', 'maraca', 'toyshop', 'panpipe']
Black	['punching bag', 'cowboy hat', 'plunger', 'crutch', 'spatula']
Black	['hand blower', 'sunscreen', 'water bottle', 'mask', 'harmonica']
Black	['cellular telephone', 'academic gown', 'oboe', 'flute', 'mortarboard']
Black	['theater curtain', 'torch', 'electric guitar', 'volleyball', 'stage']
Black	['harp', 'dumbbell', 'neck brace', 'miniskirt', 'brassiere']
Black	['barbell', 'echidna', 'tench', 'rock python', 'vine snake']
Black	['hatchet', 'barrow', 'Dutch oven', 'caldron', 'wok']
Black	['dining table', 'cloak', 'mortarboard', 'abaya', 'sleeping bag']
Black	['academic gown', 'parachute', 'soccer ball', 'football helmet', 'ballplayer']
Black	['rugby ball', 'sorrel', 'ox', 'sax', 'gazelle']
Black	['microphone', 'racket', 'baseball', 'croquet ball', 'ice lolly']
Black	['jersey', 'chain mail', 'bonnet', 'shower cap', 'syringe']
Black	['bath towel', 'stretcher', 'paddle', 'Arabian camel', 'swimming trunks']
Black	['maillot', 'mask', 'kimono', 'feather boa', 'panpipe']
Black	['gasmask', 'stage', 'microphone', 'banjo', 'maraca']
Black	['drumstick', 'ice lolly', 'torch', 'swing', 'sunscreen']
Black	['candle', 'brassiere', 'sunscreen', 'butternut squash', 'piggy bank']
Black	['bathing cap', 'bathing cap', 'trombone', 'unicycle', 'accordion']
Black	['steel drum', 'Windsor tie', 'bearskin', 'neck brace', 'oboe']
Black	['pick', 'torch', 'academic gown', 'sombrero', 'plunger']
Black	['flute', 'Brittany spaniel', 'English springer', 'Welsh springer spaniel', 'kelpie']
Black	['ox', 'ballplayer', 'military uniform', 'bulletproof vest', 'vestment']
Black	['plunger', 'sarong', 'maillot', 'maillot', 'swimming trunks']
Black	['sunscreen', 'maypole', 'toyshop', 'maraca', 'feather boa']
Black	['hair spray', 'bulletproof vest', 'Windsor tie', 'academic gown', 'digital watch']
Black	['stopwatch', 'mortarboard', 'bow tie', 'military uniform', 'hair spray']
Black	['Band Aid', 'academic gown', 'mortarboard', 'sunglass', 'sunglasses']
Black	['jersey', 'sax', 'banjo', 'Dungeness crab', 'cornet']
Black	['king crab', 'ocarina', 'knee pad', 'redbone', 'sorrel']
Black	['cowboy boot', 'altar', 'quilt', 'kimono', 'groom']
Black	['balloon', 'Brabancon griffon', 'affenpinscher', 'Windsor tie', 'bolo tie']
Black	['patas', 'dumbbell', 'barbell', 'racket', 'basketball']
Black	['maillot', 'barbell', 'dumbbell', 'punching bag', 'brassiere']
Black	['television', 'parallel bars', 'horizontal bar', 'balance beam', 'basketball']
Black	['ballplayer', 'mask', 'pug', 'French bulldog', 'Boston bull']
Black	['beer bottle', 'sorrel', 'redbone', 'swimming trunks', 'maillot']
Black	['Rhodesian ridgeback', 'stage', 'sax', 'marimba', 'chain saw']
Black	['apiary', 'maillot', 'oboe', 'Windsor tie', 'whistle']
Black	['neck brace', 'carousel', 'torch', 'toyshop', 'bonnet']
Black	['swing', 'jean', 'crutch', 'pajama', 'stole']
Black	['miniskirt', 'hoopskirt', 'overskirt', 'stretcher', 'cloak']
Black	['crutch', 'iPod', 'mortarboard', 'buckle', 'seat belt']
Black	['cowboy hat', 'ski mask', 'gasmask', 'poncho', 'mask']
Black	['steel drum', 'cuirass', 'breastplate', 'bulletproof vest', 'oxygen mask']
Black	['steel drum', 'theater curtain', 'bassoon', 'Windsor tie', 'velvet']
Black	['cello', 'drumstick', 'drum', 'bookshop', 'paintbrush']
Black	['flute', 'Windsor tie', 'lab coat', 'suit', 'academic gown']
Black	['cleaver', 'trench coat', 'hair spray', 'prison', 'microphone']
Black	['cleaver', 'Windsor tie', 'pajama', 'lab coat', 'trench coat']
Black	['suit', 'Scottish deerhound', 'Afghan hound', 'Kerry blue terrier', 'Saluki']
Black	['Bouvier des Flandres', 'stretcher', 'bobsled', 'leatherback turtle', 'hog']
Black	['dalmatian', 'violin', 'drumstick', 'cello', 'trombone']
Black	['flute', 'bikini', 'syringe', 'maillot', 'sunscreen']
Black	['brassiere', 'flute', 'cello', 'drumstick', 'violin']
Black	['whistle', 'hair spray', 'bubble', 'toyshop', 'torch']
Black	['neck brace', 'Windsor tie', 'miniskirt', 'cleaver', 'hatchet']
Black	['overskirt', 'Band Aid', 'oboe', 'Windsor tie', 'whistle']
Black	['neck brace', 'balance beam', 'television', 'parallel bars', 'notebook']
Black	['laptop', 'baseball', 'ping-pong ball', 'binoculars', 'rugby ball']
Black	['ice lolly', 'wig', 'shower cap', 'cowboy hat', 'bathing cap']
Black	['bonnet', 'ski mask', 'mask', 'gasmask', 'neck brace']
Black	['maraca', 'bulletproof vest', 'military uniform', 'gasmask', 'trench coat']
Black	['oxygen mask', 'flamingo', 'bathing cap', 'coral reef', 'fiddler crab']
Black	['hen-of-the-woods', 'ski mask', 'binoculars', 'jersey', 'bow tie']
Black	['plunger', 'bulletproof vest', 'jinrikisha', 'pickelhaube', 'assault rifle']
Black	['bearskin', 'sax', 'panpipe', 'bow tie', 'cornet']
Black	['accordion', 'fountain', 'swing', 'butcher shop', "potter's wheel"]
Black	['padlock', 'scoreboard', 'comic book', 'Windsor tie', 'panpipe']
Black	['book jacket', 'oboe', 'sax', 'flute', 'bassoon']
Black	['chain', 'maraca', 'wooden spoon', 'pajama', 'bonnet']
Black	['bib', 'ballplayer', 'baseball', 'park bench', 'marimba']
Black	['steel drum', 'sunglass', 'seat belt', 'sunglasses', 'bow tie']
Black	['oxygen mask', 'vestment', 'marimba', 'lab coat', 'cocktail shaker']
Black	['restaurant', 'barbershop', 'whistle', 'stage', 'microphone']
Black	['loupe', 'bonnet', 'ice lolly', 'shower cap', 'wig']
Black	['bathing cap', 'maillot', 'comic book', 'muzzle', 'oboe']
Black	['knee pad', 'Windsor tie', 'panpipe', 'academic gown', 'maraca']
Black	['slide rule', 'dial telephone', 'chain', 'cuirass', 'joystick']
Black	['screw', 'bathing cap', 'sandbar', 'swimming trunks', 'seashore']
Black	['snorkel', 'cowboy boot', 'comic book', 'stretcher', 'chain saw']
Black	['muzzle', 'bubble', 'hair spray', 'wig', 'microphone']
Black	['mask', 'maillot', 'maillot', 'sunglass', 'miniskirt']
Black	['bikini', 'suit', 'barracouta', 'abaya', 'killer whale']
Black	['Windsor tie', 'groom', 'bow tie', 'gown', 'miniskirt']
Black	['ice lolly', 'swimming trunks', 'seashore', 'sandbar', 'maillot']
Black	['volleyball', 'ski mask', 'military uniform', 'sweatshirt', 'seat belt']
Black	['jersey', 'lab coat', 'restaurant', 'plate', 'candle']
Black	['dough', 'toy poodle', 'standard poodle', 'miniature poodle', 'Kerry blue terrier']
Black	['cocker spaniel', 'crutch', 'maillot', 'maillot', 'miniskirt']
Black	['jersey', 'wig', 'stole', 'sarong', 'vase']
Black	['lampshade', 'violin', 'cello', 'banjo', 'plunger']
Black	['carousel', 'barrow', 'lumbermill', 'wallaby', 'caldron']
Black	['ox', 'trench coat', 'Windsor tie', 'cloak', 'abaya']
Black	['suit', 'basketball', 'maillot', 'football helmet', 'ballplayer']
Black	['ping-pong ball', 'lipstick', 'Band Aid', 'Italian greyhound', 'harmonica']
Black	['ice lolly', 'barbershop', 'shower cap', 'burrito', 'hair spray']
Black	['bathing cap', 'bow tie', 'hair spray', 'barbershop', 'groom']
Black	['cleaver', 'lab coat', 'oxygen mask', 'gasmask', 'loupe']
Black	['neck brace', 'toyshop', 'maraca', 'bubble', 'steel drum']
Black	['ice lolly', 'unicycle', 'moped', 'motor scooter', 'racket']
Black	['tricycle', 'maillot', 'crutch', 'miniskirt', 'crash helmet']
Black	['mountain bike', 'bathing cap', 'neck brace', 'pickelhaube', 'mortarboard']
Black	['ski mask', 'horizontal bar', 'punching bag', 'volleyball', 'parallel bars']
Black	['bow', 'unicycle', 'jinrikisha', 'punching bag', 'neck brace']
Black	['parallel bars', 'military uniform', 'lab coat', 'barbershop', 'mortarboard']
Black	['steel drum', 'trench coat', 'Loafer', 'suit', 'overskirt']
Black	['abaya', 'panpipe', 'prison', 'plunger', 'shoji']
Black	['window shade', 'academic gown', 'mortarboard', 'ballplayer', 'pinwheel']
Black	['bow tie', 'wig', 'sunglass', 'hair slide', 'hair spray']
Black	['neck brace', 'abaya', 'sunglass', 'book jacket', 'cloak']
Black	['microphone', 'suit', 'Loafer', 'bow tie', 'mortarboard']
Black	['academic gown', 'toilet tissue', 'plunger', 'paper towel', 'spindle']
Black	['electric fan', 'shower cap', 'gasmask', 'neck brace', 'hair spray']
Black	['frying pan', 'kimono', 'vestment', 'torch', 'mortarboard']
Black	['maypole', 'vacuum', 'lab coat', 'kimono', 'groom']
Black	['torch', 'restaurant', 'library', 'turnstile', 'barbershop']
Black	['prison', 'bathtub', 'tub', 'shovel', 'lab coat']
Black	['toilet tissue', 'platypus', 'isopod', 'frilled lizard', 'patas']
Black	['fox squirrel', 'patio', "potter's wheel", 'bulletproof vest', 'pedestal']
Black	['rain barrel', 'whistle', 'bow tie', 'bolo tie', 'Band Aid']
Black	['military uniform', 'ping-pong ball', 'tennis ball', 'racket', 'dumbbell']
Black	['Polaroid camera', 'sweatshirt', 'neck brace', 'bow tie', 'laptop']
Black	['jersey', 'abaya', 'Kerry blue terrier', 'oboe', 'vestment']
Black	['Windsor tie', 'shield', 'unicycle', 'mountain bike', 'cowboy hat']
Black	['jinrikisha', 'grocery store', 'chain saw', 'cowboy hat', 'jersey']
Black	['bullet train', 'wig', 'lipstick', 'groom', 'hair spray']
Black	['oboe', 'paddle', 'swimming trunks', 'bannister', 'canoe']
Black	['balance beam', 'Windsor tie', 'velvet', 'academic gown', 'punching bag']
Black	['knee pad', 'balance beam', 'Sussex spaniel', 'unicycle', 'stage']
Black	['basketball', 'vestment', 'suit', 'military uniform', 'pickelhaube']
Black	['Windsor tie', 'ballplayer', 'whistle', 'neck brace', 'bulletproof vest']
Black	['soccer ball', 'neck brace', 'wig', 'seat belt', 'crutch']
Black	['stole', 'groom', 'gown', 'bow tie', 'brassiere']
Black	['stole', 'neck brace', 'knee pad', 'power drill', 'maraca']
Black	['plunger', 'military uniform', 'trombone', 'crutch', 'cornet']
Black	['rifle', 'tripod', 'microphone', 'gasmask', 'hair spray']
Black	['screw', 'gasmask', 'ski mask', 'mask', 'neck brace']
Black	['loupe', 'bulletproof vest', 'panpipe', 'Windsor tie', 'bearskin']
Black	['neck brace', 'lab coat', 'Windsor tie', 'bolo tie', 'vestment']
Black	['suit', 'carousel', 'paper towel', 'Siberian husky', 'football helmet']
Black	['muzzle', 'Irish water spaniel', 'comic book', 'sunglass', 'Kerry blue terrier']
Black	['panpipe', 'sweatshirt', 'jersey', 'spatula', 'ballplayer']
Black	['soccer ball', 'parallel bars', 'cowboy hat', 'rifle', 'bow']
Black	['volleyball', 'jackfruit', 'horizontal bar', 'parallel bars', 'cowboy hat']
Black	['swing', 'cello', 'violin', 'trombone', 'stage']
Black	['microphone', 'sax', 'panpipe', 'French horn', 'cornet']
Black	['cloak', 'jinrikisha', 'crutch', 'school bus', 'gas pump']
Black	['pay-phone', 'maraca', 'ping-pong ball', 'bubble', 'bow tie']
Black	['ice lolly', 'go-kart', 'maraca', 'crash helmet', 'comic book']
Black	['football helmet', 'suit', 'Windsor tie', 'bassoon', 'oboe']
Black	['academic gown', 'suit', 'trench coat', 'mortarboard', 'jean']
Black	['academic gown', 'flute', 'harmonica', 'sweatshirt', 'cocktail shaker']
Black	['steel drum', 'West Highland white terrier', 'Old English sheepdog', 'Maltese dog', 'Great Pyrenees']
Black	['kuvasz', 'quill', 'candle', "potter's wheel", 'diaper']
Black	['jigsaw puzzle', 'sweatshirt', 'police van', 'minibus', 'cab']
Black	['parking meter', 'racket', 'tennis ball', 'ping-pong ball', 'ballplayer']
Black	['mortarboard', 'mortarboard', 'comic book', 'stage', 'ping-pong ball']
Black	['book jacket', 'bow tie', 'lab coat', 'Windsor tie', 'sunglass']
Black	['neck brace', 'sarong', 'miniskirt', 'apron', 'crutch']
Black	['jean', 'Band Aid', 'bow tie', 'mortarboard', 'seat belt']
Black	['bath towel', 'microphone', 'suit', 'bolo tie', 'oboe']
Black	['cornet', 'restaurant', 'steel drum', 'toyshop', 'grocery store']
Black	['sombrero', 'racket', 'ballplayer', 'stage', 'tennis ball']
Black	['baseball', 'French horn', 'miniskirt', 'cornet', 'harmonica']
Black	['flute', 'toy poodle', 'standard poodle', 'feather boa', 'mitten']
Black	['barrow', 'cowboy hat', 'sombrero', 'barbershop', 'bathing cap']
Black	['drumstick', 'diaper', 'bath towel', 'stethoscope', 'brassiere']
Black	['nipple', 'swimming trunks', 'maillot', 'maillot', 'racket']
Black	['miniskirt', 'marimba', 'paddle', 'kimono', 'panpipe']
Black	['shower cap', 'standard poodle', 'Irish water spaniel', 'Tibetan mastiff', 'toy poodle']
Black	['miniature poodle', 'ballplayer', 'kimono', 'football helmet', 'basketball']
Black	['French horn', 'hair spray', 'cellular telephone', 'jean', 'limousine']
Black	['loggerhead', 'sarong', 'swimming trunks', 'cowboy hat', 'bathing cap']
Black	['maillot', 'gong', 'chime', 'pitcher', 'frying pan']
Black	['bubble', 'velvet', 'barn spider', 'fox squirrel', 'nematode']
Black	['tick', 'shield', 'drum', 'military uniform', 'motor scooter']
Black	['cowboy hat', 'stretcher', 'pinwheel', 'bubble', 'umbrella']
Black	['toyshop', 'shovel', 'military uniform', 'bow', 'rifle']
Black	['plow', 'chocolate sauce', 'fur coat', 'mask', 'pretzel']
Black	['padlock', 'sweatshirt', 'jersey', 'bulletproof vest', 'neck brace']
Black	['ski mask', 'chain mail', 'bottlecap', 'Band Aid', 'remote control']
Black	['strainer', 'Dutch oven', 'sturgeon', 'gar', 'Dungeness crab']
Black	['king crab', 'restaurant', 'bookcase', 'desk', 'bookshop']
Black	['toyshop', 'Italian greyhound', 'fiddler crab', 'monkey', 'crayfish']
Black	['shoe shop', 'banjo', 'maraca', 'gong', 'harmonica']
Black	['drum', 'pedestal', 'torch', 'punching bag', 'cowboy boot']
Black	['abaya', 'bolo tie', 'suit', 'lab coat', 'stethoscope']
Black	['military uniform', 'academic gown', 'abaya', 'mortarboard', 'suit']
Black	['torch', 'bathing cap', 'hatchet', 'plunger', 'sunglass']
Black	['whistle', 'academic gown', 'mortarboard', 'poncho', 'marimba']
Black	['vestment', 'microphone', 'lighter', 'lipstick', 'mask']
Black	['sunglasses', 'trombone', 'cornet', 'stage', 'sax']
Black	['microphone', 'monkey', 'mask', 'Band Aid', 'monkey']
Black	['bow tie', 'ice lolly', 'bubble', 'pinwheel', 'swing']
Black	['kimono', 'moving van', 'ambulance', 'carton', 'mosquito net']
Black	['golfcart', 'electric guitar', 'stage', 'military uniform', 'backpack']
Black	['seat belt', 'monkey', 'Madagascar cat', 'monkey', 'monkey']
Black	['monkey', 'monkey', 'monkey', 'monkey', 'monkey']
Black	['Pomeranian', 'strainer', 'wooden spoon', 'ice cream', 'cowboy hat']
Black	['barbershop', 'cello', 'oboe', 'trombone', 'cornet']
Black	['bassoon', 'sweatshirt', 'breastplate', 'mailbag', 'iron']
Black	['cloak', 'rain barrel', 'sunscreen', 'neck brace', 'cash machine']
Black	['punching bag', 'library', 'restaurant', 'bookshop', 'barbershop']
Black	['lab coat', 'wallaby', 'Italian greyhound', 'Greater Swiss Mountain dog', 'beagle']
Black	['EntleBucher', 'bow tie', 'ocarina', 'bearskin', 'comic book']
Black	['hair spray', 'jinrikisha', 'carousel', 'swing', 'plunger']
Black	['brassiere', 'cornet', 'trombone', 'sax', 'French horn']
Black	['revolver', 'bolete', 'acorn', 'conch', 'hatchet']
Black	['basenji', 'English springer', 'English foxhound', 'German short-haired pointer', 'fountain']
Black	['vestment', 'Polaroid camera', 'seat belt', 'notebook', 'microphone']
Black	['crossword puzzle', 'hoopskirt', 'bonnet', 'gown', 'overskirt']
Black	['sarong', 'bikini', 'maillot', 'swimming trunks', 'maillot']
Black	['shovel', 'stage', 'electric guitar', 'microphone', 'cello']
Black	['acoustic guitar', 'seat belt', 'lipstick', 'ice lolly', 'cloak']
Black	['syringe', 'oboe', 'bow tie', 'Windsor tie', 'suit']
Black	['military uniform', 'slot', 'vending machine', 'turnstile', 'cash machine']
Black	['gas pump', 'marimba', 'torch', 'tricycle', 'butcher shop']
Black	['plunger', 'parallel bars', 'balance beam', 'horizontal bar', 'bikini']
Black	['maillot', 'lipstick', 'microphone', 'perfume', 'bathing cap']
Black	['maraca', 'hotdog', 'sombrero', 'cowboy hat', 'sleeping bag']
Black	['violin', 'bow tie', 'syringe', 'microphone', 'power drill']
Black	['lighter', 'croquet ball', 'apiary', 'shield', 'football helmet']
Black	['gasmask', 'pickelhaube', 'military uniform', 'bulletproof vest', 'breastplate']
Black	['cuirass', 'maraca', 'panpipe', 'whistle', 'shower cap']
Black	['hair spray', 'koala', 'butcher shop', 'fur coat', 'wig']
Black	['Irish water spaniel', 'chain saw', 'apiary', 'scale', 'power drill']
Black	['cowboy hat', 'crash helmet', 'mortarboard', 'military uniform', 'feather boa']
Black	['toyshop', 'sombrero', 'admiral', 'mask', 'bonnet']
Black	['ringlet', 'Irish water spaniel', 'monkey', 'curly-coated retriever', 'wig']
Black	['bubble', 'spatula', 'wig', 'burrito', 'maraca']
Black	['ice lolly', 'mask', 'monkey', 'monkey', 'hippopotamus']
Black	['fountain', 'football helmet', 'jersey', 'mask', 'sweatshirt']
Black	['bathing cap', 'butcher shop', 'chocolate sauce', 'Brittany spaniel', 'hippopotamus']
